chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCTest.java,OHLCTest.java,96,40,0.4166666666666667,5,0.08333333333333334
jfreechart-master\src\test\java\org\jfree\data\time\QuarterTest.java,QuarterTest.java,544,84,0.15441176470588236,46,0.003356777493606138
jfreechart-master\src\test\java\org\jfree\data\time\SecondTest.java,SecondTest.java,428,67,0.15654205607476634,31,0.0050497437443473014
jfreechart-master\src\test\java\org\jfree\data\time\SimpleTimePeriodTest.java,SimpleTimePeriodTest.java,154,43,0.2792207792207792,8,0.0349025974025974
jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodAnchorTest.java,TimePeriodAnchorTest.java,60,38,0.6333333333333333,2,0.31666666666666665
jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValuesCollectionTest.java,TimePeriodValuesCollectionTest.java,174,50,0.28735632183908044,8,0.035919540229885055
jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java,TimePeriodValuesTest.java,265,54,0.2037735849056604,17,0.011986681465038847
jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValueTest.java,TimePeriodValueTest.java,79,39,0.4936708860759494,4,0.12341772151898735
jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java,TimeSeriesCollectionTest.java,408,70,0.1715686274509804,16,0.010723039215686275
jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java,TimeSeriesDataItemTest.java,83,43,0.5180722891566265,3,0.17269076305220885
jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesTest.java,TimeSeriesTest.java,1003,116,0.1156530408773679,60,0.001927550681289465
jfreechart-master\src\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java,TimeTableXYDatasetTest.java,141,44,0.3120567375886525,7,0.04457953394123607
jfreechart-master\src\test\java\org\jfree\data\time\WeekTest.java,WeekTest.java,637,86,0.13500784929356358,46,0.0029349532455122517
jfreechart-master\src\test\java\org\jfree\data\time\YearTest.java,YearTest.java,463,75,0.16198704103671707,39,0.004153513872736335
jfreechart-master\src\test\java\org\jfree\data\xy\CategoryTableXYDatasetTest.java,CategoryTableXYDatasetTest.java,160,44,0.275,6,0.04583333333333334
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java,DefaultHighLowDatasetTest.java,159,40,0.25157232704402516,4,0.06289308176100629
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java,DefaultIntervalXYDatasetTest.java,316,62,0.1962025316455696,22,0.008918296892980437
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultOHLCDatasetTest.java,DefaultOHLCDatasetTest.java,133,43,0.3233082706766917,6,0.05388471177944862
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultTableXYDatasetTest.java,DefaultTableXYDatasetTest.java,169,44,0.2603550295857988,8,0.03254437869822485
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultWindDatasetTest.java,DefaultWindDatasetTest.java,165,49,0.296969696969697,12,0.02474747474747475
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultXYDatasetTest.java,DefaultXYDatasetTest.java,193,52,0.2694300518134715,12,0.022452504317789293
jfreechart-master\src\test\java\org\jfree\data\xy\DefaultXYZDatasetTest.java,DefaultXYZDatasetTest.java,199,52,0.2613065326633166,12,0.021775544388609718
jfreechart-master\src\test\java\org\jfree\data\xy\IntervalXYDelegateTest.java,IntervalXYDelegateTest.java,101,39,0.38613861386138615,3,0.12871287128712872
jfreechart-master\src\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java,MatrixSeriesCollectionTest.java,101,41,0.40594059405940597,4,0.10148514851485149
jfreechart-master\src\test\java\org\jfree\data\xy\MatrixSeriesTest.java,MatrixSeriesTest.java,142,42,0.29577464788732394,6,0.04929577464788732
jfreechart-master\src\test\java\org\jfree\data\xy\OHLCDataItemTest.java,OHLCDataItemTest.java,72,39,0.5416666666666666,3,0.18055555555555555
jfreechart-master\src\test\java\org\jfree\data\xy\TableXYDatasetTest.java,TableXYDatasetTest.java,233,64,0.27467811158798283,17,0.016157535975763696
jfreechart-master\src\test\java\org\jfree\data\xy\VectorDataItemTest.java,VectorDataItemTest.java,102,41,0.4019607843137255,5,0.0803921568627451
jfreechart-master\src\test\java\org\jfree\data\xy\VectorSeriesCollectionTest.java,VectorSeriesCollectionTest.java,123,42,0.34146341463414637,5,0.06829268292682927
jfreechart-master\src\test\java\org\jfree\data\xy\VectorSeriesTest.java,VectorSeriesTest.java,244,55,0.22540983606557377,12,0.01878415300546448
jfreechart-master\src\test\java\org\jfree\data\xy\VectorTest.java,VectorTest.java,90,41,0.45555555555555555,5,0.09111111111111111
jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalDataItemTest.java,XIntervalDataItemTest.java,105,44,0.41904761904761906,4,0.10476190476190476
jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalSeriesCollectionTest.java,XIntervalSeriesCollectionTest.java,162,50,0.30864197530864196,10,0.030864197530864196
jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalSeriesTest.java,XIntervalSeriesTest.java,262,56,0.21374045801526717,14,0.015267175572519083
jfreechart-master\src\test\java\org\jfree\data\xy\XYBarDatasetTest.java,XYBarDatasetTest.java,116,41,0.35344827586206895,4,0.08836206896551724
jfreechart-master\src\test\java\org\jfree\data\xy\XYCoordinateTest.java,XYCoordinateTest.java,90,41,0.45555555555555555,5,0.09111111111111111
jfreechart-master\src\test\java\org\jfree\data\xy\XYDataItemTest.java,XYDataItemTest.java,77,39,0.5064935064935064,3,0.1688311688311688
jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalDataItemTest.java,XYIntervalDataItemTest.java,122,46,0.3770491803278688,4,0.0942622950819672
jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java,XYIntervalSeriesCollectionTest.java,156,49,0.3141025641025641,10,0.03141025641025641
jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalSeriesTest.java,XYIntervalSeriesTest.java,254,55,0.21653543307086615,13,0.01665657177468201
jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalTest.java,XYIntervalTest.java,88,39,0.4431818181818182,3,0.14772727272727273
jfreechart-master\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,XYSeriesCollectionTest.java,414,73,0.17632850241545894,25,0.007053140096618358
jfreechart-master\src\test\java\org\jfree\data\xy\XYSeriesTest.java,XYSeriesTest.java,670,76,0.11343283582089553,37,0.0030657523194836628
jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,YIntervalDataItemTest.java,110,48,0.43636363636363634,4,0.10909090909090909
jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalSeriesCollectionTest.java,YIntervalSeriesCollectionTest.java,148,47,0.31756756756756754,10,0.03175675675675675
jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,YIntervalSeriesTest.java,240,54,0.225,12,0.01875
jfreechart-master\src\test\java\org\jfree\data\xy\YIntervalTest.java,YIntervalTest.java,80,39,0.4875,3,0.1625
jfreechart-master\src\test\java\org\jfree\data\xy\YWithXIntervalTest.java,YWithXIntervalTest.java,80,39,0.4875,3,0.1625
